,review,star
75,제품은 깔끔하고 괜찮네요 앞면보호필름이 없는게 아쉽고 주신거는 금방깨져버렸네요 흠 선물주려고산건데 받는사람이 좋아하긴하는데 문제점이 용량이 적고 동영상및 티비시청시 엄청 끈긴다는 단점이있네요 아쉬운부분들이 있네요,3
76,"배송은 직배송에 주문이 많이 밀려있어서 주말,공휴일 제외에 15일정도이상 오래걸린다고 상품설명에 나와있는데 9.19일(목) 주문결제후 9.25일(수) 배송하시는분의 방문예정시각 연락을받고 생각했던거 보다는 빨리 받았습니다. 근처 통신사 대리점에서 유심칩구입후 기존번호로 개통을하고, 유심비용은 익월통신요금에 합산청구된다는 설명을듣고 나왔습니다. 기존에 사용하던폰이 갤럭시S3 였는데 기존폰의 저장된 데이터를 M20 새폰으로 가져오기위해서 삼성 스마트스위치 어플을 설치하고 시도를 해봤는데 자급제폰으로 새로구매한 갤럭시M20은 구글 플레이스토어로 영어,한글로 계속 검색을 해보아도 스마트스위치 어플은 검색이 안되고, 다른 데이터 전송어플만 검색이됐는데 영문으로된 두가지를 설치해서 시도해봤지만 결국에는 실패했습니다. 나중에 알고보니 갤럭시M20 제품이 호환이안되는 모델이라서 S3는 출시된지 7년정도가 지난 제품이지만 작년에 갤럭시A8 모델과는 스마트스위치 데이터 전송이되어서 새폰으로 교체후 편하고 수월하게 사용을했는데 이번에 부모님폰을 오랜만에 바꿔드리면서 오랜기간 알아보다가 자급제폰인 갤럭시M20이 괜찮을것같아서 구매를했는데 자급제 폰이라지만 올해 19년7월쯤 3개월전쯤에 최근에 출시된폰인데 스마트스위치 데이터전송 어플을 설치를 할수가없고, 호환이 안되는 모델이라고 나와서 시간만 허비하고, 처음엔 좀 황당하기도 했지만 기존폰에 저장된 연락처나 파일을 새폰에 일일이 수작업으로 입력을 해야하는 번거로운것을 제외하고는 가성비는 괜찮은편이고, 자급제폰의 장점이나 고가의 고성능폰이 부담이되거나 필요하지 않는경우는 부담없이 사용하기에는 그런대로 문안한것 같습니다. 삼성 스마트스위치 어플은 호환이 안되는 모델이니 구매하실려는 분들은 참고하세요.",3
77,가격대비 무난 내구성은 한참써봐야 알듯,3
78,아이 쓰기엔 괜찮은거 같은데좀 무겁긴 합니다,3
79,걍 잘쓰겠습니다...,3
80,지나치게 커서 가지고 다니기 불편 터치해도 제대로 되지 않는 경우 흔함,3
81,배송이 빠르네요..,3
82,조금무겁지만 싼맛엦ㅗㅎ음,3
83,저렴하고 좋은편  액정파손으로 갈아탐,3
84,불량품 와서  교환했어요,3
85,성능이 별로인게쓰다보면 버벅거리고 엄청 느립니다1년쓴 핸드폰같아요그래도 저렴해서 잘 쓰려고용,3
86,한번 떨어트렸는데 바로 모서리가 깨졌네요ㅜㅜ삼성폰액정 깨본적 한번도 없는데 당황ㅜㅜ그리고 핸드폰 정말 무거워요 214그람..s20이 160그람 정도인데 50차이 장난아니에요 생각해보시길,3
87,다자인도 무난하고 부모님 사드렸는데조금 큰사이즈라 부담스럽다네요카메라 기능에 지문인식 안면인식 보안시스템ㅈ이좋네요,3
88,너무심플함 삼성페이없음 요금할인 받아서 쓰기는좋음,3
89,가격 배송 품질 모두 적당합니다,3
90,가성비 좋은 것 같습니다. 다만 스크린샷이 모션캡쳐로 되지 않고 약간 무거운 감이 있습니다.,3
91,가성비 좋아요.A12와 비슷한데 가격은 참 합니다.,3
92,깔끔한 디자인에 놀랐고폰이 너무 무거워서 두번 놀랐네요ㅠㅠ,3
93,잘쓰겠습니다아 ㅎㅎ ^^,3
94,배송은 예쁘게 포장되어서 기분 좋게 받았습니다,3
95,화면 터치가 잘 안되서 불편해요~ 터치민감도를 높여도 소용없네요~,3
96,안전한배송으로 잘받았습니다.,3
97,삼성페이가 안되서 황당하네요...다른기종으로 다시 구매해야 할듯요...,2
98,화질이 구리고 통화 음질도 별로네요 초2짜리 쓰기엔 무리는 없는것 같아요,2
99,ㅅ쓸게요,2
100,"게임용 서브폰 으로 구매 한건데게임이 안 돌아감. ㅡㅡ;싼게 비지떡이 맞음.기부 했다 생각하고 환불은 안함.(사실 귀찮...)M12는 딱 통화, 톡, 웹서핑 용그리고 폰이 무거움.",2
101,전화상태가 좋지 않아요. 부모님하고 통화하면 잘 안터지는것같이 치직거려요 ㅜㅜ,2
102,정말 고민 많이 하고 유튜버분 믿고 업무용 서브폰으로 구매했는데 너무 느리네요 두께는 5년전 폰같아요,2
103,아무리 저가형이라도 보호필름도 없고 이어폰도 없는건...,2
