,type,category,review,star
12,맥북,별점,다음주에 온다고 하셔서 이번주엔 아예 생각을 안했는데아침에 일가기 전에 우체국 택배로 오더라구요 저는 케이스시킨게 온 줄 알았는데 맥북 이어서 깜짝 놀랐어요근대 아직 맥북은 처음이라 아무것도 몰랐는데 아이폰에서전화오면 맥북으로 받을수 있고 문자도 맥북으로 오고 앱도 있고 그래서 깜짝 놀랐어요 진짜 신기해요 세상이 참 좋아 졌구나 무튼 안전히 배송 감사 합니다 ？s？s이로 튼튼 하게 잘 배송 되 왔어요 많이 번창 하세요,5
13,맥북,별점,"정확하게 평일 오후 3시에 배송 접수되어져 그 다음날 오후3시에 받았구요랩핑 포장 뜯을때 위 사진 스티커로부터 개봉되거든요스티커 하단에 사진에는 흐릿하지만 제조년월이 최근날짜인게 확인됩니다.11번가에서만 한다는 22개월 무이자 할부에 네이버를 통해 들어와 더 할인된 가격 195만원에 구매했으니 부담이 확 줄어들고,제품은 확실해서 아주 만족합니다. 움캬캬캬",5
14,맥북,별점,"추가 포장비용이 들지만~ 이중으로 물건을 보호 할 수 있도록 포장을 하여서 만족하고요, 배송이 보통보다 하루 늦어지긴 했지만 택배사에서 대응을 잘해주신 바람에 충분히 만족하고 받을 수 있었습니다. 그리고 가격도 충분히 만족하고요~>.<
[G마켓 아이폰 앱에서 작성]",5
15,맥북,별점,"배송 느릴까봐 걱정했는데 안전하고 빠르게 잘 왔습니다!지금 잘 쓰고 있어요 :)정품인지 뭐신지 뭐 그런거 따지실 필요없으실듯해요!!잘 사용 중입니다 애플 스토어가서 사나 애플 정품매장에서 사나똑같은데 왜 가격차이가 이렇게 나는지요,그냥 싸게 사셔요!!",5
16,맥북,별점,"가격만족도/품질/디자인/배송 등 :그 외 도움이 될 만한 사용후기 :
후기도 많고 리프레시 아닌 새 제품이라 믿고 구매했어요^^
키스킨이 제작부터 좀 잘못되어서 그런지 노트북에 올렸을때 살짝 뜨긴하지만요ㅠㅠ
제품은 만족하고 쓰고있습니다~",5
17,맥북,별점,"배송도 빠르고, 혹시 개봉한 재품 아닌가 싶어서 엄청 걱정했었는데 다행이 3월인가 4월 제품이고 미개봉 상태가 맞았습니다. 일단 최저가는 맞는거 같아서 구매하시는 대에는 무리 없을 듯 합니다. 구매하고 바로 초기화한번했지만....ㅠ_ㅠ 저는 그래도 추천합니다.",5
18,맥북,별점,"주문한 다음날 오전에 배송되서 그다음날 바로 받았습니다.
또 안전 포장 부탁드렸는데, 꼼꼼하게 에어캡싸서 보내주셔서 정말 감사합니다. 매장에서 살까 고민했는데 최저가로 좋은 서비스, 배송 받은것 같네요. 많이 파세요??[G마켓 아이폰 앱에서 작성]",5
19,맥북,별점,가격만족도/품질/디자인/배송 등 :배송도나쁘지않고 이중포장으로 해서 택배로 보내줬네요 다만아쉬운점이있다면 이중포장내에도 충격방지 재료를같이넣어서 보내주셧음더좋앗을듯하네요그 외 도움이 될 만한 사용후기 :강추,5
20,맥북,별점,"맥북 15년형 15인치 학생 할인 받아도 애플샵에서 220만원 이상입니다. 근데 해당 사이트에서 200만원정도 하는 걸 보고 의심했습니다. 하지만 저렴한 가격에 구매하기 위해서 질렀습니다. 하루만에 총알 배송왔습니다. 밀봉된 박스 비닐을 뜯으면 다음과 같이 예쁘게 포장되어있네요. 좋습니다! 겉은 깔끔하네요. 바로 부팅해서 속을 들여다보았습니다. 일부화면이지만 모든 프로그램과 하드웨어가 정상이란걸 알 수 있었습니다. 결론은 좋은 제품 싸게 팔아주셔서 정말 감사합니다. 애플 스토어 학생할인, 오프라인 마켓보다 훨씬 저렴합니다. 고민하지말고 여기서 구입하세요!!",5
21,맥북,별점,배송도 엄청 빨리왔구요 박스 첫개봉순간 설렘을 잊을수없네요 ㅋㅋ적은액수가 아니다보니 인터넷으로 구입하기 불안했는데 혹시나 하자가 있거나 불량 제품이 오진않을까 .. 괜한 생각했네요 ㅋㅋ 믿고 구입하시면 좋으실것 같아요^^ 좋습니다!!,5
22,맥북,별점,"배송도 이틀만에 금방 잘 도착했고, 물건도 하자 없이 좋았습니다. 애플 마켓보다 약 30만원 정도 저렴했기 때문에, 고민할 필요가 없었습니다. 집사람 컴퓨터 음악작업용으로 구매한지 한달 정도 되었고 만족스럽게 잘 사용하고 있습니다. 사장님 많이 잘 파세요!! ^^",5
23,맥북,별점,13인치와 15인치 그리고 중고와 신제품 중에 고민끝 이제품을 선택하게 되었습니다.사실 외장 비디오를 지원하지 않아 외장 비디오카드 기본인 2013버전을 살까도 고민했지만 다른 사양들 때문에 2015로 결정하게 되더군요.최저가는 아니지만 빠른배송이 맘에 들고 고객응대도 좋다는 후기를 보고 여기에서 사게 되었습니다.맥os의 뉴비단계라 알아가고 있지만 점점 재미들려 갈 것 같아요.레티나 액정은 따로 말할 것도 없을 것 같습니다. ^^,5
24,맥북,별점,"제 자식놈이 사용하려고 구매했습니다.포장확실, 배송 빠르고 여기 가격이 그 중 저렴하고성능은 다들 아실거고이쁘네요!맥북이 비싸고 불편한데도 좋아하는 이유를 알 것 같습니다.",5
25,맥북,별점,"수령 전날 밤에 결제완료하고 다음날 오전에 재고문의하고 물건준비됐다고 해서 직접 찾아가서 수령했습니다
창고에서 수령할줄알았는데 체계적인 시스템으로 되어있더라고요
직원도 친절하고 신속하게 안내해주고요
그리고 개봉해보니 물건도 완벽하고요
강추합니다
믿을만 해요[G마켓 아이폰 앱에서 작성]",5
26,맥북,별점,운이 없어 초기불량이 걸렸습니다 ㅠㅠ다른 오픈마켓에서 배째라 운영을 많이 하는터라 걱정을 많이 했었는데요.그런 걱정을 단번에 날려버릴정도로...노트앤패드 판매자는 정말 친절하게 끝까지 처리해주시고 피드백해주시는 모습이 너무 좋았습니다.다른 지인이나 가족이 맥북을 살계획이 있으면 주저 없이 이곳을 추천해주고 싶네요 ^^새로받은 물건은 양품이라 너무 기분좋고 날아가겠네요~많이파세요!,5
27,맥북,별점,오프라인과 같이 가격을 비교해보고 구매를 했으나 혹시나 하는 마음에 온라인으로 왠지 찝찝함을 느끼면서 구매를 하였다. 근데 오프라인과 온라인의 경우 틀린게 딱 한가지 처음 맥북 구입을 하고 문제가있을경우 교환이 되냐 안되냐 A/S가 어떻게되느냐에 따라 틀리지만 이쪽은 맥북에 문제가있을경우 100% 교체를 해준다는 애기에 즉시 구입 ㅎㅎ운이 좋아서그런가 좋은 녀석이 따라왔다 ㅋㅋ너무 마음에들고 이쁨 화면은 역시 15인치는 되야 할만하지 ㅎㅎㅎ이제 아이맥21.5인치 구입만 하면 끝 ㅋㅋ,5
28,맥북,별점,"업무차 급하게 필요해서 구입하게 되었습니다. 지역이 대전이라 판매자님께 고속버스택배를 이용해서 당일에 받을 순 없을까하고 문의하니 흔쾌히 해주셨네요. 많이 번거로우셨을텐데 깔끔하게 처리해서 보내주시고, 수령 확인 전화까지 해주셨습니다. 감사합니다.",5
29,맥북,별점,퀵으로 당일에 빠르게 받았어요 !!!사실 오픈마켓에서 구매시에 화면이나 기타 파손 또는 제품에 하자가있을때 어떻게 방법이없더라구요 ㅠ예전에 시네마샀을때도 화면파손으로 인해서 골치아팠는데 여튼 정말 좋은제품으로 잘 구매해서 기분좋네요 ^^,5
30,맥북,별점,"먼저 주문한 상품 검수하면서 수취확인을 한다는게 잘못해수 오늘 주문한 상품도 수취확인을 해버렸네요..ㅠㅠ 아직은 그런일이 없었지만 혹시 상품에 문제가 있다거나하면 수쥐확인을 했어도 교환이나 환불이 가능하겠죠? ㅠㅠ
[G마켓 안드로이드 앱에서 작성]",5
31,맥북,별점,"안녕하세요.
상품 너무너무 잘 받았습니다. 가격대가 높은 제품이기 때문에 아이코다의 이름을 믿고 구입하였습니다.
역시나 제품 포장도 꼼꼼하고 배송도 빨라서 너무나 만족하며 사용하고 있습니다.
제품은 두말할것도 없이 믿고 구입하시면 됩니다. 감사합니다.",5
32,맥북,별점,"가격만족도/품질/디자인/배송 등 : 그 외 도움이 될 만한 사용후기 : ssd 512로 업글해서 cto 주문했습니다. 약 열흘만에 배송 됐습니다. 가격도 공홈보다 훨씬 착하구요, 혹시 파손이나 오작동 있을까봐 걱정했는데, 괜찮습니다.옥션 안드로이드 앱으로 작성",5
33,맥북,별점,"가격만족도/품질/디자인/배송 등 :그 외 도움이 될 만한 사용후기 :
빠른 배송 우선 감사하구요.
아직 켜보지는 못햇어요. 그리고 함께 구매한 제트 드라이버와 키스킨, 파우치 맘에 듭니다.
약간 아쉬운건 파우치가 맥북에 비해 좀 여유롭게 크네요...
그래도 2008년 맥북 흰둥이 이후에 큰 맘먹고 프로로 전향해봅니다.
아무튼 번창하세요.
 
 
 
 
 
 ",5
34,맥북,별점,배송 상당히 빠르고 마지막 재고를 받았는데 6월달에 제조된것이라 아주 만족하고있습니다.,5
35,맥북,별점,"2016년 이후 제품들이 말이 많길래, 그나마 저렴하고 내가 하는 작업에 무리가 없어보이는 이 제품으로 선택.올해 5월 출고 제품을 받았습니다",5
36,맥북,별점,맘에 쏙 듬!! 너무 이쁨 직접 가서 받아옴,5
37,맥북,별점,잘 쓸께요. 잘 쓸게요.,5
38,맥북,별점,항상 구매하는곳입니다.,5
