,type,category,review,star
120,아이폰12,별점,11월 둘째주에 배송 예상 했는데 생각보다 빨리 도착해서 넘 좋네용!!,4
121,아이폰12,별점,배송일보다 빨리 받아서 좋아요,4
122,아이폰12,별점,"만얼마 추가해서 케이스까지 구매했는데 케이스가 더러운건 둘째치고 생채기?같은 기스가 너무 났어요. 2,3천원 주고도 살까말까하네요ㅜ 다시 보내주실 수 있을까요?",4
123,아이폰12,별점,친구랑 동시에 주문 했는데 저는 하루 늦게 왔어요. 어제 받았으면 더 좋았을 뻔 했지만 제품 받고 기분이 너무 좋았어요,4
124,아이폰12,별점,손상없이 잘왔네요 생각보다 빨리왔어요,4
125,아이폰12,별점,배송이 조금 아쉬웠지만 잘받았습니다,4
126,아이폰12,별점,배송이 좀 늦긴 했지만 아이폰이니까~,4
127,아이폰12,별점,배송이 예약한 날 정확히 옵니다^^,4
128,아이폰12,별점,발송된지 하루만에 배송 왔어요!,4
129,아이폰12,별점,"잘받았어요
감사합니다",4
130,아이폰12,별점,빠른배송ㅜㅜㅡ감격!,4
1,아이폰12,별점,"아이폰을 사고 배송받은 뒤 며칠 사용해본 후에 리뷰 작성하고 싶어서 이제서야 후기를 씁니다ㅎㅎ

🍎구매계기
사전예약은 커녕 출시된 이후에도 재고 기다리는 사람들을 보고 이번 시리즈 사는 건 포기해야겠다고 생각했어요.카드 행사나 적립금 하나 없이 제 가격 다 주고 사는 건 싫고 핸드폰이 갖고 싶기는 하고 그래서 이리저리 서치하다가 찾은 것이 네이버 애플 공식 판매점입니다.공식이라는 설명에 마음이 갔고 여러 방법 다 하면 가격도 십만원 정도 싸게 살 수 있다는 것이 가장 .

🍎재고
제가 사려고 알아보던 때에는 모든 색상이 다 품절이었어요.사전예약도 아니고 조금 더 기다리면 언젠가는 들어오겠지라는 생각으로 매일 들어와서 재고확인 했던 것 같아요.오전 10시~11시쯤에 한번 물량 풀리고 오후 5시쯤에 또 한번 풀렸었는데 그파랑 실버,골드 다 들어오는데 퍼블만 재고가 안 들어와서 며칠 더 기다렸어요ㅠ지금은 모든 상품이 다 품절이 안되서 원활하게 구매하실 수 있으실 것 같네요!

🍎색상
퍼시픽 블루가 출시된다는 소식을 들었을 때부터 이번 핸드폰은 이거다 라고 생각했어요.근데 막상 구매까지 시간이 좀 걸리는 도중에 보니까 실버가 구하기 힘들다고 하니까 그것도 탐나서 이리저리 헤매다가 결국은 다시 블루로 돌아와 구매했습니다.구매하고 나서도 질리면 어쩌지 고민 많이 했는데 직접 보는 순간 그런 생각이 다 사라졌습니다..영상이랑 사진 전부 실물을 못 담아요..프로 자체가 무광이라 보는 각도마다 그파로 보이기도 하고 네이비로도 보였다가 블루로도 보여요!퍼블 사고 질리면 어떡하냐는 말을 제일 많이 들었는데 실버도 계속 실버만 보면 질리고 그파도 그파만 보면 질리듯이 똑같은 것 같습니다!

🍎배송
후기 보면서 배송이 엄청 늦었다, 타지역으로 상품이 가서 별로라는 글이 꽤 있었는데 제가 사는 지역까지 오기는 이틀?정도 걸렸어요.배송도 빠르고 상품도 안전하게 잘 도착했습니다.상자에 뽁뽁이로 감싸져서 왔는데 박스까지도 안전하게 왔습니다.

🍎그 외
제가 아이폰12프로로 바꾸면서 가장 기대한 것이 카메라였습니다.소소하게 사진 찍는 걸 좋아해서 전에 쓰던 8플러스도 잘 !또 각진 디자인이라 개인적으로 가벼워요.

이것저것 쓰다보니까 후기가 꽤 길어졌는데 제가 구매하기 전에 다른 분들 리뷰를 보고 결정을 내렸던 것처럼 제 리뷰도 도움이 되었으면 좋겠네요.또 판매자분이 질문에 하나하나 꼼꼼히 답변해 주시고 매우 친절하셔서 재고 기다리는 동안에도 별 문제 없이 구매까지 잘 할 수 있었습니다.다들 만족스러운 구매 하세요 ◡̈",5
2,아이폰12,별점,"기변 예약을 하고 대기타다가 우연히 크리스마스날 밤에 이 곳을 알게되어 셀프 선물로 바로 주문, 결제했습니다! 자급제는 처음이라 설레는 긴장으로 기다렸던 기억이 새록새록하네요!!

휴일과 주말 포함 25일 결제, 30일 수령했습니다. 받고 보니 무엇보다 네이버페이로 다른 자급제보다 혜택이 큰 거 같아요:)

🤳🏻사용감
6s에서 넘어왔는데 모든 게 다 새롭긴 하지만 확실히 램이 늘어나서 빠릿빠릿한게 짜릿합니다... 아이폰 쓰신 분들은 아시겠지만 창 넘길 때 부드러운 거 못 잃는데 속도도 빠르고

🤳🏻컬러
처음부터 퍼시픽블루가 원픽이었는데 고민 끝에 라스트픽도 퍼블입니다🧜🏻‍♀️ 받는 빛의 양에 따라서 블루 빛이 달라보인다는 후기가 기억나네요! 빛의 양에 따라

🤳🏻사진
사실 제일 기대했던 부분인데 역시는 역시👏🏻
조명이나 해를 마주하고 찍으면 고스트 현상은 여전히 있더라구요! 첨부한 사진 참고하시면 같은 자리에서 확대 정도만 다르게 해서 찍었습니다! 어두운 데서도 잘 나오는게 굉장히 만족스",5
3,아이폰12,별점,"잘 터지지도 않고 요금만 비싼 5G를 약정걸어가며 굳이 쓰고싶지는 않아서 자급제 폰을 찾던 중이었습니다. 요즘 아이폰 12pro는 거의 대란 수준인지 공식몰들에서는 전부 품절이고 웃돈 얹어서 터무니없게 비싸게 파는 판매자들만 있더라구요.
그러던 어느 날 다시 검색 중에 여기 애플 공식 판매처에서 실버 재고가 떴길래 저는 새벽에 망설임 1도 없이 결제했습니다. 인터넷으로 물건을 사다보면 간혹 주문 이후에도 품절로 임의 환불되는 경우가 있어 혹시나 해서 다음날 전화로 발송 문의드렸는데 친절하게 익일 발송으로 안내해 주셨어요. 오늘 무사히 받았고 불량테스트 다 해봤더니 하자없는 양품이네요.
그동안 그라파이트나 퍼시픽블루만 생각했는데 얼떨결에 득템한 실버가 나름 깔끔하고 이쁘네요 ㅋㅋㅋ 무이자 할부에 네이버페이 포인트 적립도 나쁘지 않았고 오랜만에 새폰을 사니까 넘 좋습니다.
판매자님 조금이라도 일찍 정산받으시라고 핸폰 뜯어서 세팅 끝내고 바로 구매확정 눌렀습니다. 담번에 에어팟이나 다른 지름신이 오면 또 이용하겠습니다. 감사합니다.",5
4,아이폰12,별점,"대리점에 예약을 해놓고 한 달을 족히 기다렸는데 받지 못했습니다. 쿠팡은 바로바로 품절이라 구매하기 어려웠는데 정말 만족스러운 구매였습니다.

다른 자급제들은 가격을 높게 붙여서 파는 곳도 있는데 정가격에 구매했습니다.

1. 배송, 안전
배송은 정말 총알보다 빠르게 왔습니다. 체감상 아침에 시켜 저녁에 온 거 같은 느낌처럼 빠르게 왔습니다.
아무래도 전자기기라 안전하게 오는 것이 제일 걱정이었습니다. 핸드폰은 뽁뽁이로 감싸져 있어서 안전하게 받았습니다. 핸드폰이 담겨 오는 박스는 흐물흐물한 싸구려 박스가 아니고 딴딴하고 안전한 박스여서 더 마음에 들고 마음이 놓였습니다. 안전하고 깔끔하게 핸드폰을 받아볼 수 있어서 좋았습니다.
2. 디자인
색상은 말도 안 되게 이쁩니다. 아이폰 8+을 써서 max를 살지 고민했지만 크기도 안전한 크기고 손에 딱인 크기여서 정말 마음에 들었습니다. 색상 고민이 많았는데 여태 없었던 블루 색상을 해서 다행이었습니다. 각진 핸드폰은 핸드폰을 할 때마다 기분 좋게 해주는 디자인인 거 같습니다.


3. 불량 확인
아이폰 12pro 불량이 많이 나와서 오자마자 불량 테스트를 해봤습니다. 다행히도 정상 제품이었습니다. 대리점에서 구매한 친구는 불량 제품 받아서 번거롭게 바꾸러 갔지만 저는 다행히도 정상 제품이 와서 다행이었습니다.


좋은 구매였습니다! 다음에 핸드폰 바꾸거나 친구들이 구매한다고 하면 꼭 추천하려고요!",5
5,아이폰12,별점,"아이폰 프로 12 실버 구매자 입니다^^
기다리고 기다리던 제품을 빠르게 받아 볼 수 있었어요
역시 뭐니뭐니해도 애플은 공식 홈페이지가 최고입니다!
특히 자주 이용하는 네이버 스토어라 더욱 좋았구요
믿음이 갔습니다
당시 구하기 어렵던 아이폰 프로 였는데 남들보다 2개월은 먼저 사용 할 수 있었던 것 같아요
사용 중에도 전혀 기계적인 문제는 없었네요
공홈에서 사서 그런가 뽑기도 잘 된 느낌이에요
정말 😍
앞으로 몇년을 함께 해야 해서 어디서 사면 좋을 지 고민이 많았는데 ~
같이
역시 애플은 애플입니다
!!^_^",5
6,아이폰12,별점,"그래파이트 들어오기를 오래 기다렸는데 배송도 주문한 바로 다음날 오고 무엇보다 너어어어무나 정말로 예뻐요ㅜㅜ♡ 영롱 그자체..... 각도에 따라 색깔 변하는 것도 좋고 테두리랑 뒷면의 색상, 질감 등등 고급집니다. 설 연휴 전에 받아서 한 2주정도 사용했는데요. 예전폰 다시 보면 왜 지금 바꿨나 싶을 정도로 너무 좋고 덕분에 개안했습니다. 눈이 뜨임ㅋㅋ 불량테스트도 바로 통과됐고 바로 적응해서 잘 사용하고 있어요. 블랙, 스그쟁이들은 꼭 그래파이트 주문하세요! ㅎㅎ 네이버 공홈으로 구매하니 포인트도 받아서 좋은 것 같아요. 다음 제품도 여기서 구매하려합니다. 다음엔 새 에어팟이랑 아이패드 구매하러 올게요!!",5
7,아이폰12,별점,"1. 배송 : 주말빼고 2일만에 왔어요 저번주 금요일 저녁에 주문했는데 화요일 오전에 받았어요. 배송 정말 빨라서 너무 좋았어요.
제 친구는 타 사이트에서 2달 전에 예약주문을 했는데 저랑 비슷한 날에 받았습니다 ㅎㅎ
2. 색깔 : 처음에 그래파이트를 사고 싶었는데 계속 보니 실버가 예뻐서 구매했는데 완전 만족합니다 거의 흰색에 가까운 실버에요...!!!
3. 가격 : 애플 공홈과 가격이 똑같지만 대신 네이버 포인트를 준다는 점이 다릅니다. 저 같은 경우는 네이버플러스멤버십에 가입된 상태로 마이단골까지 해서 6만원정도의 포인트를 받았습니다. 네이버포인트까지 충전하면 더 많이 받을 수 있어요.
4. 후기 : 대리점도 가봤는데 물량도 없고 신청하고 기다려야했어요.. 거의 1달 간 핸드폰을 찾아다녔습니다 ㅜㅜ 특히 256GB를 다 선호해서 그런지 물량이 정말 없었어요 이 사이트에서도 살까말까 고민하다가 품절되버려서 다음 실버 물량 채워지자마자 바로 구매했어요! 현재는 실버가 없고 그래파이트는 있는데 둘다 너무 예쁜 색상이니 재고 있을 때 사시길 ~:D",5
8,아이폰12,별점,"한 차례 주문실수로 취소하고 난 뒤의
황망한 슬픔을 이겨내고...
기나긴 매복 끝에 재결제했습니다.

물량 많이 풀렸을 때 구매해서였는지
이전 리뷰에서 말씀들하시던
초고속 배송은 아니었습니다만
나름대로 구매 후 이틀만에 도착했네요.

오랜만에 아이폰 신품 보니까 영롱하네요.
돌아온 깻잎통 디자인도 예뻐요.
선물 받고 기뻐하는 얼굴을 보니
마음 한켠이 따뜻해지고 말았습니다.",5
9,아이폰12,별점,"원하는 물량 구매 꿀팁
주의) 시간 한가하신분만 가능! pc필요! 전색상품절일때만 가능

로그인 후 해당 상품을 찜한다
pc에 접속하여 내가 찜한상품 클릭
맨위에 품절된 상품이 떠있는걸 확인
클릭매크로를 이용하여 새로고침하기
물량들어오는시간대에 유의깊게 보다가 품절풀리면 폰으로 호다닥 구매

저는 이렇게 반나절만에 겟 했네요 ㅎㅎ
배송도 하루만에 오고 불량없이 뽑기 잘됐습니다.
희안한게 배송오는 제 폰에도 여러불량현상이 있을까봐 리뷰 다 찾아봤는데 다들 테스트를 안하신건지, 있어도 새폰사서 좋아서 그냥 쓰시는건지는 몰라도 이곳 리뷰에 불량리뷰글은 없더라구요... 이곳 제품은 전부 양품인가? 할정도 ㅎ

암튼 이쁜 실버 잘 쓰고 있습니다! 12시리즈가 다른 시리즈에비해 노랗긴한데 트루톤 끄면 멀쩡해지기도하고 며칠 그렇게쓰니 눈아파서 트루톤다시 켜니까 눈이 편안해지고 노랗지도 않더라구요. 상품 받고나서 오줌이나 번개현상보다는 녹조랑 벚꽃현상 위주로 보시는개 좋을것같아요. 녹조,벚꽃은 하드웨어문제쪽으로 알고있어서 소프트웨어 업데이트로 해결안될가능성이 있으니!",5
10,아이폰12,별점,퍼시픽블루 살려고 한건 아니었는데 결론은 대만족입니다! 다른 색상은 다 품절이라 어쩔 수 없이 샀는데 너무 예쁘고 고급진 색상이네요~ 그리고 사진을 플레이하면 벚꽃현상은 있었는데 아이폰as센터가서 검사 받았는데 소프트웨어적인 문제라고 하네요~ 그건 업데이트로 해결 될 수 있다고 해요~^^ 그리고 자체 검사 받았는데 전혀 문제 없다고 진단 받았어요~ 저는 네이버 포인트받고 저렴하게 구매해서 대만족입니다!!!^^,5
11,아이폰12,별점,"매번 아이폰만 사서 쓰다가 이번에 pro 사게 되었습니다. 일단 안전하게 배송 잘 왔고 정말 예쁩니다... 매장 가서 직접 봤는데 네이버스토어에서 구매하면 포인트로 6만원 넘게 쌓여서 인터넷으로 구매했습니다^^
용량 큰게 맘 편히 쓰기 좋네요!",5
12,아이폰12,별점,"실버랑 골드 갖고 싶었는데 골드 겟했어요
넘 이쁘네요 ㅎㅎㅎ
10-11시 14-18시 재고 업로드 하신 댔는데
11시 좀 넘어서 습관처럼 새로 고침하다가 골드 있길래 얼른 주문 했습니다.
혹시나 품절 될까봐 급한맘에 단골스토어도 경유 못하고 다음다음 누르다가 일시불로 지르게 됐네여
허허허
2020년 고생한 저 자신에게 선물했어용",5
13,아이폰12,별점,사려고 거의 3주 동안 들락날락 했던 것 같아요. 처음엔 그렇게 절박하게 하지 않았다가 본격적으로 사려고 10시~11시 사이랑 5시~6시 사이에 새로고침 많이 했습니다. 퍼시픽 블루가 가장 많이 들어왔고 그 다음으로는 그래파이트랑 골드가 많이 들어왔어요. 저는 실버를 원했는데 실버는 잘 안 들어오더라구요. 문의글에서 실버가 이번주나 다음주에 올라온다는 얘기를 보고 며칠동안 하다가 저녁 6시가 다 되서 실버가 떴길래 샀습니다. 배송은 2일 걸렸어요. 포장은 애플 박스를 뽁뽁이로 한 번 두른 상태였는데 이 포장된 박스를 고정 시킬 수 있는 장치가 있거나 택배 박스가 딱 맞는 사이즈면 더 좋을 것 같다고 생각했습니다. 열자마자 핸드폰 외관을 꼼꼼히 살펴봤는데 음량 버튼 밑에 기스랑 오른쪽 하단 부분에 잔기스가 있었습니다. 그리고 그날 날씨가 많이 추웠는데 아마 한파주의보였던 것 같아요. 그래서 폰에 무리가 갔을까봐 걱정했는데 기본적인 성능 확인해보니 정상이라고 뜨더라구요. 디스플레이도 문제 없었구요. 기스 많이 티나진 않았지만 아무래도 신경쓰여서 문의드렸더니 애플 공식 서비스센터 가보라고 하시더라구요. 그래서 다음날 바로 갔습니다. 교환 안될까봐 걱정했는데 확인해보시더니 교환 진행해주셨습니다. 다행히 재고가 있어서 바로 교환하고 왔네요. 요즘엔 재고가 좀 많이 풀리는 것 같아요. 말이 길었지만...여기서 구매해서 9만원대 정도의 적립금도 받고 초반 배송도 빨라서 좋았습니다^^ 외관 기스는 여기서도 어쩔 수 없는 일이니...전반적으로 . 받아보니 질리지 않을 색상이네요.,5
14,아이폰12,별점,"1월말에 운 좋게 아이폰을 한번에 구매를 할 수 있었는데요! 갤럭시 s10+를 쓰다가 아이폰 디자인이 너어어어무 이뻐서 바꿨어요 ! 가격은 비싸지만.. 받자마자 검사한 결과 저는 양품이었어요!! 번개 현상만 있긴한데 불편감이 있을 정도가 아니고 검사 해보니까 그랬던거라서 크케 신경 안쓰여요! 그리고 프로 모델에선 제가 4가지 색 다 보고 결정 한건데 골드가 제일 최고입니다!!!! 골드 사세요 여러분들ㅠㅠㅠㅠ 쌩폰은 그냥 최고구여 투명케이스 끼워도 이뻐서 볼 때마다 안질리고 감동 중이에요
아직 키보드가 익숙하지 않아서 오타가 제법 있지만 크게 불편하지 않네요 그리고 자판이 익숙하지 않은 분들은 네이버키보드 쓰세요!! 유튜브에서 저도 추천 받고 쓰고 있는데 기본 키보드 보다 편해요!! 그리고 단축어 설정으로 나름 편하게 아이폰 생활을 하고 있구요! 그전엔 갤럭시와 아이패드 조합으로 너무 불편했었는데 지금은 에어드랍으로 너무 편하게 쓰고 있어요 ㅎㅎ 아이폰 고민이신 분들 꼭 사세요!!!!!!! 후회 안하십니당!!!",5
15,아이폰12,별점,"잘받았어요 택배강국 대한민국 택배기사님들 존경해요 엑스쓰다가 액정이 나가서 ㅠㅠ 오매불망 기다리다가 구매했어요 기존폰에서 바로 옮겨지는거 너무 좋구요 불량없어요 처음에 오줌액정인가했는데 인터넷 검색해서 잘 조정했어요 고장난 핸드폰에서 탈피 속이 시원해요 속도감이 확실히 빠른게
느껴져요 공식이라 믿음가고 저는 네이버 플러스멤버쉽으로 추가 혜택까지! 애프례어 할인 대박 감사해요~~~",5
16,아이폰12,별점,와 실버색상 열흘이상걸린다고 해서 이번주에 받을거라 기대도 안하고 있었는데 화욜날 주문해서 토욜날 받았어요!! 택배기사님도 환하게 웃으시면서 아이폰왓네요라고 저랑 같이 기뻐해주셨답니다ㅋㅋ 보호필름이랑 케이스등장 아무것도 주문안한상태라 그거받으면 만져보려고했는데 못참고 초기불량체크부터 데이터옮기는거 결국 셀프 확정기변등록까지 다 끝냈어요 불량하나없이 넘 만족스럽구요 지금 케이스 없는상태라 기스라도 생길까봐 상자에 넣어놓은 상태로 후기작성중이에요ㅋㅋ 빠른배송 불량없는상품 넘넘 감사합니다~^^,5
17,아이폰12,별점,"1.배송
배송 빠르게 받았습니다! 주문하고 주말이 껴있었지만 다음주에 안전하고 빠르게 도착하였습니다.
2. 포장
아무래도 전자부품인지라 어떻게 배송이 올지 고민 많았습니다ㅠㅠ걱정과 다르게 택배상자도 테이핑 되어 있고 안에도 뽁뽁이를 사용하여 안전하게 온 것 같습니다:)
3. 후기
진짜 🤭 품절이라서 수시로 들어와 확인했는데 혹시나 새벽에 들어가서 새로고침을 하자 바로 구매창이 열려서 구매했슴돠~! 저의 픽은 급지고 각은 어찌나 이쁜지.. 아이폰8에서 넘어가서 적응은 힘들었지만 너무 소중한 저의 아이폰이 되었슴돠🙏🏻💕 불량테스트했는데 불량 없고 정상입니다. 아이폰12 야간모드 너무 대박입니다..👍🏻모두 아이폰12프로 하세요🍎",5
18,아이폰12,별점,"재고 체크 하다가 골드 입고 됐길래 잽싸게 주문했네요. 휴대폰은 매장에서 사는 편인데 처음으로 인터넷 구매해봤어요.
요금제를 제일 저렴한걸 쓰고 있어서 자급제 폰을 선호하는지라 제 돈 다 주고 사는(?)거나 마찬가지이긴 하지만.. 그나마 여기가 포인트 적립도 있고 괜찮네요.
폰 자체는 x이랑 비슷해서 어색하진 않고, 새 폰이라 빠르고 카메라가 확실히 좋네요.
오래오래 잘 써보겠습니다:)
한가지 아쉬운 점은 대한통운이요......
택배사 중에 믿고 거르는 대한통운이 계약사더군요.(시스템이 엉망이고 물량이 너무 많아 지연되는 경우도 많고, 택배 사고 걸렸다 하면 대한통운..)
15일 저녁에 주문했는데 18일 저녁 늦게 받았어요.
연말+코로나로 택배량이 증가한건 이해 합니다만 인천에서 발송했고 군포, 곤지암, 이천, 양주를 왜 거쳤는지 의문이에요. 군포 옆동네라 굳이 멀리까지 갈 이유가 없는데..
여튼 16일 저녁에 주문한 롯데택배가 18일 오전에 도착하는데 비교가 되더라고요..
다른 것도 아니고 고가의 전자제품이라 택배 경로 보고 기겁했네요.
항상 수고 많으신 택배 기사님들 탓 하는건 절대 아니고, 대한통운 자체가 너무 별로예요..",5
19,아이폰12,별점,"폰구하기 어렵다던데 매일 확인하며 재고 보던중
운좋게 득템해서 빠르게 받았어요
자급제를 구매해본적이 첨이라 불안한맘과걱정이 앞섰는데 핸드폰 상태 좋고 결함없는 폰을 받아 만족스럽습니다
포인트 적립의 매리트도 굿!!
생각보다 가볍고 사이즈도 딱맞아요
실버색은 탁월한 선택이란 게 실물을 보니 더 확실하네요",5
20,아이폰12,별점,아이폰 초창기부터 계속 아이폰만 써왔어서 삼성폰은 손에 익지 않아서 계속 아이폰만 써오다 새로 나온 12가 예전 4모델처럼 각진 디자인으로 바뀌었다는 소리를 듣고 출시만 기다리고 있다가 구매했어요~ 예약구매 놓치고 정가 다 주고 구매했지만 정말 후회 없네요~ 4모델의 약간은 투박하지만 질리지 않고 견고해보이는 다자인을 좋아했던 저로서는 정말 12모델이 흠잡을데 없이 딱 제 맘에 들어서 개봉하자마자 감탄만 연발했네요~ 색상도 용달차 색상이라는 말 때문에 잠시 고민했었는데ㅎㅎ 전~혀 아니예요~ 훨씬 깊이있고 진한 네이비 느낌이구요 실제로 보면 더 고급스럽고 예쁩니다~ 12나올때까지 기다린 보람이 있네요~ 64기가 쓰면서 용량때문에 불편했어서 256기가로 선택했는데 그것도 잘 선택한거 같구요~ 오래오래 잘 쓰려고 보호 필름이랑 케이스 주문할 때까지 손 안대고 기다렸네요~ ~~!!^^,5
21,아이폰12,별점,"구매한 지 한달되었습니다.
사용할수록 여기서 사길 잘했다는 생각이 듭니다 :)

✔️ 포장상태도 좋고 안전하게 배송되었습니다.
연말임에도 불구하고 배송까지 3일 소요라는 점이 서프라이즈였네요 ㅎㅎ

✔️네이버 포인트, 플러스 멤버십이용시 큰 메리트가 있네요. 거의 10만원을 지원받았어요!
요즘 아이폰 온라인 구매로 말도 탈도 많던데, 이정도 상품에 이정도 혜택이라면 이유가 없죠!

✔️사진이 기가막히게 찍힙니다.
벚꽃에디션, 빛번짐 현상때문에 염려했었는데
모든 테스트 합격입니다. 사진찍을맛 나요!

주위에서 아이폰 구매 고민한다면 저는 주저없이
네이버 공홈을 추천할것 같습니다.
판매자님 흥하세요! 잘 사용하겠습니다 :)",5
22,아이폰12,별점,"배송 실화..? 하루만에 왔어요 •• 주문하고 그다음날 거의 하루도 안걸린것 같기도 합니다.

실버랑 그래파이트 고민많이 했는데 짝궁이 그래파이트 하반기에 구입하기로 하고 저는 실버로 했어요. 정말 마음에 듭니다 ♥️

네이버 스토어로 믿을 수있는 제품을 안전하고 빠르게 받아서 좋았어요. 포인트 쌓여서 두배로 세배로 좋은것 안비밀입니다 ㅋㅋ

이것저것 유튜브로 불량 확인했는데 전혀 불량 없었고 있어요!
저는 늘 중간 용량을 사용해와서 256으로 구매했어요. 6s 5년 사용하고 바꿨는데 . 배터리도 만땅시 하루반에서 이틀정도 사용하는거같아요. 사용자마다 다르겠으나 ! 그리고 별로 안무거워요. 6s보다 실중량은 높겠으나.. 체감으로 그닥 무게 차이안났어요.

잃어버린 에어팟도 그냥 요기서 구매해야겠어요..
여러모로 기분좋은 구매입니다.
새로산 12프로로 찍은 꽃열매도 같이 첨부합니다 ㅋㅋ ♥️",5
23,아이폰12,별점,"12월24일 오전에 주문하여 25일 휴일 건너뛰고 26일 수령완료! 휴일만 아니였어도 ㅎㅏ루만에 도착했었네요~ 포장도 안전하게 오고 불량 없는덧 같구요.. 색상도 간지 퍼시픽블루^^
아이폰5만에 사용하는지라 어색하지만 잘 적응해 보겠습니다~
자급제폰이라 연락처이동 걱정했는데 참 편하네요
많이 파세요",5
24,아이폰12,별점,"배송도 빠르구 만족합니다
내아이폰 ㅜㅜ
오늘받았는데 오래오래 행복하게 같이 살래요.
충전기두 같이샀어요
그레파이트 색이 사고 싶었는데
다른덴 재고가 없구
공홈은 1월에나 온대서 여기를 계속 살펴봤어요.
하루에 두번 11시, 5시쯤 재고 들어오더라고요.
그때 색상별 다 잘들어오니 꼭 득템하세요.
네이버 페이포인트두 받고 요기 넘 좋아요.
충전기두 다른덴 짭퉁 많대서 믿을 수 있는 여기서 샀ㅈㅣ욤. 이제 에어팟프로만 남았네요.
♡",5
25,아이폰12,별점,"통신사에서 1번으로 예약했는데도, 한 달 넘게 못 받고 있어서 이것저것 찾아보다가 자급제에 대해서 알게 되어서 이곳까지 들어오게 되었어요! 자급제폰 처음 구매인데다가 배송에 대한 불안감이 있어서 걱정했는데, 다행히 안전하고, 빠르게 잘 도착했어요!! 혹시 몰라서 언박싱 영상도 찍었는데, 제품 외부나 내부에 하자도 하나도 없어서 마음이 편안해졌습니다ㅎㅎ 개인적으로 제조일을 쫌 신경쓰는데, 받은 상품은 제조도 12월이었어요ㅎㅎ 그래파이트 진짜 너무 영롱하고 예뻐요ㅠㅠ 이렇게 빨리 바꿀 수 있는걸 왜 그렇게 미련하게 오래 기다렸는지ㅋㅋㅠ 아무튼! 좋은 제품 빨리 받아서 너무 좋습니다!!!",5
26,아이폰12,별점,"아이폰 프로, 특히 그래파이트 대란이 일어나고 사전예약 하신 분들도 이제서야 받는 분위기라 사전예약 광탈한 저는 아이폰 13이나 노려야겠다 하고 포기하고 있었습니다 근데 우연한 기회로 네이버 애플스토어에 들어와보았습니다 딱 그래파이트 재고가 있는 걸 보고 바로 구매하였습니다

전 핸드폰인 se2도 이 곳에서 구매하였기에 믿고 구매했습니다 그땐 리뷰 쓰는 것을 까먹어서 못 썼지만 이번엔 너무 좋은 기회를 잡았기 때문에 리뷰를 올려봅니다 !

이렇게 산 것만으로도 기분 좋았는데 하루만에 배송와서 더 좋았습니다 22일 새벽에 주문했는데 23일 점심시간에 도착했어요 케이스랑 필름도 주문했는데 그것보다 더 빨리와서 좋았습니다 크리스마스 선물을 받은 기분이었어요 ㅎㅎ 빠른 배송 감사합니다

이번 아이폰12프로는 4년간 쓰겠다고 다짐했지만 혹시 또 아이폰으로 바꾸게 된다면 ㅎ 공식 애플스토어 꼭 이용하겠습니다^ㅡ^",5
27,아이폰12,별점,"아이폰12프로...♥
그래파이트 영롱해요ㅠㅠㅠ

핸드폰을 5년만에 바꾸는거라 여기저기서 많이 알아봤는데, 요새 뭔가 오프라인도 이것저것 껴서 너무 많이 팔고 정신없어서 인터넷으로 알아보다가 공식판매처인 이곳에서 구입했습니다

원하는 색상이 나올때까지 판매자분이 말씀해주신 업데이트되는 시간마다 찾아보다가 드디어 득템ღ

진짜 진짜 너무 예쁘고, 유심만 바꿔 끼웠더니 원래 통신사에서 쓰던 요금제로 가능하더라구요^^

원래아이폰6s+ 제품써서 케이블선 똑같을줄 알았는데 그..c핀인가 뭔가네요ㅠㅠ 어댑터 하나 새로사야겠어요 힝 ㅜㅠ

그래도 배송도 빠르게오고 불량제품도 아니어서 지금 일주일째 쓰고있는데 너무 만족해요오 ♥",5
28,아이폰12,별점,"아이폰 xr을 사용하다가 아이폰 12pro로 넘어왔습니다
크기는 12pro가 xr보다 조금 작지만 베젤이 줄어들아 화면 크기는 비슷합니다
옆 테두리부분이 각지고 알루미늄 재질이라 예쁘고 새로 나온 퍼시픽블루 색상을 한달 사용했는데 아직 질리지 않네요
그리고 터치감이나 반응속도가 조금 더 빨라진게 느껴집니다
배터리 시간은 비슷한거 같은데 무선 충전이 가능해서 편리하네요
아주 큰 변화는 없지만 저는 전체적으로",5
29,아이폰12,별점,"두번째 구매입니다..남편 크리스마스 써프라이즈선물로 준비했더니..자기만 받을수없다하여 제것도 구매했습니다 커플로 골드..은은한 베이지컬러라 고급지네요.불량테스트결과 아주 좋습니다..갤럭시 노트시리즈에 녹아있다가 남편의 아이폰을 이래저래살펴보니 폰을 90프로 활용하는 사람으로서 불편한건 몇개밖에 없더라구요..아이폰에 그닥 관심없었는데 이번 12시리즈는 핵디자인에 마음을 확~~!! ㅎㅎ
케이스가 아직오지않아 고이모셔두었네요..
같이 온 리브엠 알뜰요금제도 사용해보려고합니다. 여러모로 좋은기회였습니다.. 다음엔 우리 아이들도 이곳에서 폰 선물해야겠어요",5
