,0,1,2,3
56,Apple 아이패드 에어 4세대 WIFI 64G,709000,등록일 2020.10.,3615
57,Apple iPad 8세대  Wi-Fi+Cellular  128GB  스페이스 그레이,721550,등록일 2021.04.,3280
58,Apple iPad 8세대  Wi-Fi+Cellular  32GB  골드,552640,등록일 2021.05.,3280
59,Apple iPad 8세대  Wi-Fi  128GB  골드,579000,등록일 2020.10.,3280
60,Apple iPad 8세대  Wi-Fi  128GB  스페이스 그레이,579900,등록일 2020.11.,3280
61,Apple iPad 8세대  Wi-Fi  128GB  실버,579900,등록일 2021.03.,3280
62,Apple iPad 8세대  Wi-Fi  32GB  골드,419000,등록일 2021.01.,3280
63,Apple iPad 8세대  Wi-Fi  32GB  스페이스 그레이,419000,등록일 2021.03.,3280
64,Apple iPad 8세대  Wi-Fi+Cellular  32GB  스페이스 그레이,588050,등록일 2021.04.,3266
65,Apple 아이패드 9.7 (2018) 6세대 WiFi 32G,586720,등록일 2018.05.,2270
66,Apple 아이패드 프로 11형 3세대 M1칩  Wi-Fi+Cellular  128GB  스페이스 그레이,1140000,등록일 2021.06.,2255
67,Apple 아이패드 프로 11형 3세대 M1칩  Wi-Fi+Cellular  512GB  실버,1487070,등록일 2021.06.,2255
68,Apple 아이패드 프로 11형 3세대 M1칩  Wi-Fi+Cellular  1TB  실버,2003270,등록일 2021.06.,2255
69,Apple 아이패드 프로 11형 3세대 M1칩  Wi-Fi+Cellular  128GB  실버,1188150,등록일 2021.06.,2255
70,Apple 아이패드 프로 11형 3세대 M1칩  Wi-Fi  256GB  스페이스 그레이,1011030,등록일 2021.06.,2255
71,Apple 아이패드 프로 11형 3세대 M1칩  Wi-Fi+Cellular  2TB  실버,2454270,등록일 2021.06.,2255
72,Apple 아이패드 프로 11형 3세대 M1칩  Wi-Fi+Cellular  512GB  스페이스 그레이,1523050,등록일 2021.06.,2255
73,Apple 아이패드 프로 11형 3세대 M1칩  Wi-Fi+Cellular  256GB  스페이스 그레이,1184340,등록일 2021.06.,2255
74,Apple 아이패드 프로 11형 3세대 M1칩  Wi-Fi  128GB  스페이스 그레이,949000,등록일 2021.06.,2255
75,Apple 아이패드 프로 11형 3세대 M1칩  Wi-Fi  512GB  실버,1347000,등록일 2021.06.,2231
76,Apple 아이패드 프로 11형 3세대 M1칩  Wi-Fi  512GB  스페이스 그레이,1326140,등록일 2021.06.,2231
77,Apple 아이패드 프로 11형 3세대 M1칩  Wi-Fi  2TB  실버,2194090,등록일 2021.06.,2231
78,Apple 아이패드 프로 11형 3세대 M1칩  Wi-Fi  2TB  스페이스 그레이,2194090,등록일 2021.06.,2231
79,Apple 아이패드 프로 11형 3세대 M1칩  Wi-Fi+Cellular  1TB  스페이스 그레이,2003330,등록일 2021.06.,2231
80,Apple 아이패드 프로 11형 3세대 M1칩  Wi-Fi  2TB  실버,2194090,등록일 2021.06.,2231
81,Apple 아이패드 프로 11형 3세대 M1칩  Wi-Fi  2TB  스페이스 그레이,2194090,등록일 2021.06.,2231
82,Apple 아이패드 프로 11형 3세대 M1칩  Wi-Fi+Cellular  1TB  스페이스 그레이,2003330,등록일 2021.06.,2231
83,Apple 아이패드 프로 11형 3세대 M1칩  Wi-Fi  128GB  실버,936530,등록일 2021.06.,2231
84,Apple 아이패드 프로 11형 3세대 M1칩  Wi-Fi  1TB  실버,1721630,등록일 2021.06.,2231
85,Apple 아이패드 9.7 (2018) 6세대 WiFi 128GB,694980,등록일 2018.05.,2003
86,Apple 아이패드 8세대 WIFI 32G,419000,등록일 2020.10.,1928
87,Apple 아이패드 미니 5세대 WIFI 64G,455600,등록일 2019.04.,1782
88,Apple 아이패드 에어 3세대 WIFI 64G,659800,등록일 2019.04.,1421
89,Apple 아이패드 프로 12.9형 5세대 M1칩  Wi-Fi+Cellular  128GB  스페이스 그레이,1511480,등록일 2021.06.,1375
90,Apple 아이패드 프로 12.9형 5세대 M1칩  Wi-Fi  512GB  실버,1618830,등록일 2021.06.,1375
91,Apple 아이패드 프로 12.9형 5세대 M1칩  Wi-Fi+Cellular  128GB  실버,1578440,등록일 2021.07.,1375
92,Apple 아이패드 프로 12.9형 5세대 M1칩  Wi-Fi  512GB  스페이스 그레이,1698620,등록일 2021.06.,1375
93,Apple 아이패드 프로 12.9형 5세대 M1칩  Wi-Fi+Cellular  512GB  실버,1969000,등록일 2021.07.,1375
94,Apple 아이패드 프로 12.9형 5세대 M1칩  Wi-Fi+Cellular  1TB  실버,2260840,등록일 2021.07.,1375
95,Apple 아이패드 프로 12.9형 5세대 M1칩  Wi-Fi  1TB  스페이스 그레이,2241520,등록일 2021.07.,1375
96,Apple 아이패드 프로 12.9형 5세대 M1칩  Wi-Fi  2TB  스페이스 그레이,2702830,등록일 2021.06.,1375
97,Apple 아이패드 프로 12.9형 5세대 M1칩  Wi-Fi  1TB  실버,2289000,등록일 2021.07.,1375
98,Apple 아이패드 프로 12.9형 5세대 M1칩  Wi-Fi  2TB  실버,2752700,등록일 2021.06.,1375
99,Apple 아이패드 프로 12.9형 5세대 M1칩  Wi-Fi  256GB  스페이스 그레이,1434120,등록일 2021.07.,1375
