,review,star
0,"인도 진출을 노린 저렴한 보급형 제품이라고 들었는데 예전에 쓰던 오래된 LG G3 beat 보다 성능이 더 좋네요. 약간 버벅거리는게 있다고 들었는데, 안드로이드 10으로 업데이트하면 해소된다고 해서 키자마자 바로 업데이트 했습니다. 업데이트 한 이후에 몇몇 어플을 사용해보니 딱히 버벅거리는건 없는거 같았고, 애초에 스마트폰으로 별로 하는게 없어서 이정도 스펙으로도 만족입니다. 생각보다 크고 묵직한데 이게 휴대성이 떨어진다는 단점일수도 있지만 화면이 크고 배터리 용량이 크다는 장점이기도 해서, 제 입장에서는 나쁘지 않네요.이 자급제 폰을 알뜰폰 가입해서 사용하면 통신비를 크게 아낄 수 있을거같습니다.",4
1,좋습니다. 장인어른 자급제로 사서 알뜰폰 가입시켜드릴려고 샀어요. 21s구매하려다가 이걸로 선택했는데 배터리도 크고 크기도 커서 좋아요. 약간 무겁다는거? 그것만 빼면 어르신들 쓰시기엔 무리 없네요. 배송은 3일정도 걸렸어요,4
2,참 배송빠르네요..딱하루 걸렸어요..자급제 맞습니다. ..자급제 받으니 ..참 좋네요 ...갤럭시 m20 이 엑시노스7904인데 삼성one ui 2 core를 지원하고 안드로이드10을 지원하다보니 최적화가 참 잘되서 참 빠르네요.. 제꺼는 s10인데 제거에 비해서 떨어지지 않고 차이를 모르겠네요.. 참 좋습니다.. 부모님 선물용으로는 최고 인듯해요..한달전인가 19만원 중반대 였는데 부모님께 드릴려고 했더니 22만원 밖에 없어서 요즘 선물 철인가? 아님 재난 지원금 때문인가? 암튼 뭐 부모님이 만족하시니 그냥 좋게 생각할렵니다...케이스랑 보호필름이 없어서 별하나 뺍니다..자급제 파는건 알지만 그래도 폰을 쓸려면 케이스랑 필름 있어야 해서 따로 돈이 들어가서 번거롭습니다. ...그래도 갤럭시 m20 폰 자체가 말도 안되게 좋아서 만족합니다. 삼성페이랑 방수방진이 없어도 부모님이 쓰시는데 전혀 지장 없고 삼성one ui core2를 쓰니 최적화가 참 좋아서 최신폰하고 차이가 없네요..만족...뾱뾱이 잘 싸서 폰 안전하게 잘 도착했고요..컴퓨존이란 회사에서 처음 물건 샀는데 음..믿을 만한 회사 입니다..나중에 사실분들 추천합니다..좋아요,4
3,"중저가 폰 답지 않게 꼭 필요치않은것은 빼서 가격 거품빠져서 좋구요. 노트9은 제가 쓰는데 초등딸 쓰라고 주문해줬는데 노트9크기랑 거의 비슷하고 무게도 비슷하네요. 애가 쓰는거라 삼성페이, 무선충전 안되도 상관없구요ㅋ 와이파이도 잘되요ㅋ 오자마자 나노유심칩 꼽아서 전원키 켜보니 되네요. 화질도 괜찮구 새폰이라서 좋아라하네요. 인도에서 먼저 출시？榮鳴？ 올해 7월에 한국출시된걸루 아는데 평이 좋아서 구입하게 ？獰楮？. 첨에 쓰던앱 다깔았는데 테마 배경화면이 왔다갔다 자동전환되서 쓸데없는 앱 삭제했는데 그 증상 사라졌어요. 4개월전에 노트5를 인터넷에서 중고폰 공기계사서 쓰다가 4개월만에 서비스센터 갔더니 회로가 다 탔다네요. 중고폰 구입에 실망했다가 중저가폰이지만 새제품으로 구입하는게 후회없을것같아서 이제품 선택했네요.  투명젤리케이스, 액정필름2장, 그립톡, 액정필름2장, 이어폰, 고속무선충전기 , 설명서, 유심칩핀 이렇게 들어있네요.화질선명, 왠만한 게임 다되고, 우측에 볼륨키와 전원키 있어요. 좌측에 유심칩끼는 곳있구요.  충전구멍은 동그래요ㅋ  전 별개다 궁금하드라구요ㅎ 가장 좋은점은 배터리가 대용량으로 통화만할경우 37시간,동영상만 볼경우 17시간 배터리가 유지된다네요.(100프로충전시)노트9보다 더 오래가네요.",4
4,잘받았습니다. 현충일이 있어서 주말뛰고 월요일날받았습니다. 그런데 박스가 엉망이군요. 폰박스도 눌러져있구요. 1~2만원도 아닌데 주의 스티커하나없는게 많이 아쉽네요. 두번째구입인데 일단 사용해보고 이상있으면 바로 연락하겠습니다.,4
5,"엄마 선물로 사다드렸어요. 요즘 갤럭시 라운드가 곡선이 들어가서 불편해 하셨는데 이렇게 각진걸 드리니 훨씬 편하게 사용하십니다. 제가 핸드폰 구입할 때만 해도 케이스랑 액정필름 이벤트가 없어 미리 구매 후 선물 드렸습니다.  장점을 정리하자면 1. 화면이 크다. 2. 갤럭시 기능을 모두 사용할 수 있다 3. 기본적인 기능 다 잘 돌아감. 가성비 굿 부모님 선물로 아주 딱인 듯  단점을 정리하자면 1. 자급제 폰이다보니 관련 악세사리(액정,케이스)를 구입할 때 근처 핸드폰 매장에서 파는 경우가 적다  이상입니다. 아직까지는 버벅거림도 없고 발열도 적은것 체크 했구, 크기가 크니 엄마도 쓰기 편하대요. 가격대비 아주 좋아요. 중고폰 살까 했는데 역시 새거 사는게 마음은 좋네요.  꼭 도움 되는 리뷰 되었길 바랍니다^^",4
6,카메라가 고급폰보단 별로고 노크온 안되는거 빼고 일반 스마트 전화기 기능으론 무리 없어보여요.  통화녹음 기능 때문에 국내회사제품을 선호합니다. 녹음 잘돼요. 벨소리좀 더 크면 좋을텐데 요즘폰들은 죄다 소리크기가 부족한느낌이에요. 소음공해 방지용인건지,4
7,"화웨이 노바라이트2를 사용하다고 액정이 깨져서 바꿨는데, 배터리가 1.5배 정도 많아서 그런지 더 무겁습니다. 화면은 화웨이 보다 더 깨끗한 느낌이고, 반응 속도 등은 비슷합니다. 단 지문 인식 속도가 화웨이보다 조금 느리고 얼굴 인식은 쾌적하게 작동하지 않네요. 업그레이드가 예정되어 있다고 하니 이 부분에서 개선되길 바래봅니다.",4
8,"인터넷 유튜브 주로 쓰는데 문제없습니다. 다만 개인적으로 아이폰4, 갤럭시윈 등의 작은폰을 써오다가 이번에 이렇게 위아래로 긴 폰은 처음인지라 어색함이 있어요. 무게 중심이 더 위쪽에 있어서 폰을 들고볼때 받쳐주는 부위가 더 위로 가게끔 잡게 되네요. 마치 갓난아기 안을때 목받쳐줘야 하는 느낌이랄까요?ㅎ 참고하세요.",4
9,"자급제, 그 중 국내 시점에서는 가장 무난한거 같습니다.물론 샤오미의 레드미 노트7보다 하드웨어, 소프트 웨어가 부족하지만 as와 qc 때문에 선물용으로 택하게 되었습니다. 참고로 현재 사용 중인 엘지의 v35보다 화각이 넓습니다.",4
